Var2_mean_lower,Var3_mean_lower,Var4_mean_lower,Var5_mean_lower,Var6_mean_lower,Var7_mean_lower,Var2_std_lower,Var3_std_lower,Var4_std_lower,Var5_std_lower,Var6_std_lower,Var7_std_lower,Task,Var2_mean_upper,Var3_mean_upper,Var4_mean_upper,Var5_mean_upper,Var6_mean_upper,Var7_mean_upper,Var2_std_upper,Var3_std_upper,Var4_std_upper,Var5_std_upper,Var6_std_upper,Var7_std_upper
-0.57141684375,-0.2132492421875,-0.7263374296875,2.1810531171875,-2.4533268515625,0.8606910937500001,0.1974522495590071,0.06125282921130829,0.056961610863392,12.713970505478935,33.762579872820574,7.42907310710444,bending,0.19580839843749998,0.041727031250000005,-0.809646578125,-5.314826796875,-4.531860078125,0.3108975781250001,0.10631857009529291,0.06826441221323094,0.09175146991700382,10.124733060181226,31.367835201681288,17.122033642840044
-0.4474067890625,-0.16759302343750002,-0.7897930078125,-8.6202616484375,20.735739757812496,-3.09181196875,0.16384324353818386,0.0810439387727583,0.12668132062626325,13.902679409263595,23.48308539376093,9.55215062714666,bending,0.3816241640625,0.1939372734375,-0.7519607187499999,-3.667831265625,27.405737031250002,-8.028984117187502,0.2573862823689887,0.11496653972946037,0.07290523226548322,9.54332708638499,22.863629803322485,24.67667532962222
-0.270826390625,-0.07988354687499999,-0.9172554296875,-4.789828867187499,13.627051601562501,-4.1818616328125,0.04605309209317301,0.09130577439474766,0.09521739655024201,17.826094255875752,18.03075525235968,8.82955870693196,bending,0.6419162578125,0.2522315625,-0.6853675781249999,10.5519286875,20.1191889609375,3.6087030312499992,0.06787007102287093,0.14384532884354048,0.061922092307145404,20.923155494333944,20.671857571455824,38.0012121257523
-0.2660198359375,-0.11078644531250001,-0.929660875,9.124278695312501,-8.8276860625,2.7899741015624997,0.04944300842619423,0.08733818649543822,0.10910317980245982,5.859890437837532,15.548482484375661,7.226446806871846,bending,0.64925196875,0.012969937499999994,-0.7037391796875,14.757155390625,-16.668318671875,21.556376328124998,0.1394784514187487,0.23926763879120905,0.08506131788345288,18.178018545672746,26.28962585078893,24.048708329138993
-0.47979163281250004,-0.2186164765625,-0.7485580859375001,5.85508325,-41.3532243828125,-0.4630088984375,0.30310330720864276,0.07027816527783251,0.234647208514313,13.53667698131855,29.010102907771376,10.565044497452268,bending,0.3621616562500001,-0.20669940625000002,-0.8115730546875,-1.5792845546874998,-53.640839117187504,-2.386569796875,0.3486581649398666,0.04365681857855186,0.1256147390612351,10.862912546441777,24.316521799186738,11.113009635502133
-0.8010616484374999,-0.29053114843749994,-0.4068222265625,-5.687713195312501,-34.936903726562505,-4.446029515625,0.2656312132102266,0.09206905025855988,0.22508629531920213,18.557932984190487,34.231090948306,11.915008575320838,bending,-0.28310967187499997,-0.18863108593750003,-0.7496280703125,-17.870425390624998,-45.184132710937504,-9.3855852734375,0.4102996186219968,0.10175182498516405,0.1555360881657643,11.13211093922081,32.54175736559229,7.458994646856503
-0.9270763515625,-0.2460956875,-0.2612839140625,-1.6002655546875004,-2.3002623828125,0.6856918046874998,0.06229946776552394,0.10801569114962647,0.06084973869741544,26.15745672236436,12.487409752573972,11.769184472634869,bending,-0.6179180703125,-0.0017928984374999944,-0.666591671875,-7.165431765625,-12.30525909375,4.2695997421875,0.06661103231887018,0.18259764543414014,0.040959658789969176,24.49667639366227,20.37195095543317,17.45951153555921
-0.906303375,-0.2183647265625,-0.3025513046875,21.3432298828125,7.872104351562499,8.159637132812499,0.04139052339083101,0.07333865146467398,0.025085981292867928,24.146060755222056,6.474342364963788,7.7282450651241,bending,-0.573684703125,0.08999060156250001,-0.7093544453125,20.285128828125,-0.4339218593749999,25.294779226562497,0.03057734976989571,0.08011219953922889,0.028723840506825554,16.239113335942417,6.517078112390487,16.44763027310664
-0.8866100234375001,-0.270292296875,-0.32463265625000004,13.796328804687501,4.906654234375001,5.3377149609375,0.013309593556425445,0.026560301455503744,0.018457186839348997,19.916954395899783,8.040379402192332,7.575308458479007,bending,-0.5504226484375,0.0410403828125,-0.736175546875,14.085769195312501,0.45537941406250004,16.0312640859375,0.027772202542691516,0.0316389916960894,0.02525341050292577,14.876112287813925,2.8089738544759606,22.203338058865015
-0.893272375,-0.25922399218750003,-0.315706265625,-2.4580954296875,-3.7779805546875,-0.8592605234374999,0.017503425634118993,0.033110267834477035,0.0224808456703673,13.6956506741892,6.8433386212733005,5.648264488430138,bending,-0.5573902109375,0.0052337578125,-0.736444484375,1.335620703125,-5.21135303125,-3.2935143515625,0.031946218263158466,0.057264805907176114,0.021224439011899295,14.368097377856808,6.393613090363311,17.07734552356905
-0.9153518359374999,-0.2346191640625,-0.2766285234375,-7.634162570312499,-5.8131214765625,-5.484103875000001,0.02780857748736007,0.04703740405666744,0.027957127344449696,14.364181144805418,7.5890416443143085,7.9805737273524056,bending,-0.6133174921875,-0.0238094296875,-0.7001419296875,-1.7728805,-5.6691167265625,-9.551524812499999,0.04316639946189484,0.04060440952038281,0.043719825070823,15.669210673152826,8.113439731767066,16.887357915639594
-0.9226093125,-0.2703514140625,-0.22008710937499998,-5.8169362421874995,-4.720687625,-2.9153822031250005,0.038149483787954484,0.06949463680530475,0.05157482593987207,10.914015619435432,8.04688569246355,10.632294354525216,bending,-0.6041488515625,-0.1365070625,-0.6911316171874999,-1.4352797578125,3.816127609375,-13.395785546874999,0.08694547633563095,0.1505966023994168,0.0606480880538256,9.19504036294545,14.994793660353846,15.114159740831772
-0.933893203125,-0.285224921875,-0.1758556875,5.5193898515625,1.9783972109375003,3.8094519531249995,0.05551682665832391,0.0799727951790467,0.062088537574101,19.364498189342175,11.895533916683599,11.183781339923138,bending,-0.5774574296875,-0.1753540078125,-0.7045708046875,-5.7454107109375006,8.5625645625,2.359390171875,0.10662080243463769,0.17735930728075755,0.065509996808212,14.546778156644478,20.539813473173407,22.839240172624063
-0.9472084375000001,-0.213830953125,-0.20301246093750003,-0.27322753906249964,9.0012545078125,1.6012192187499998,0.0664472567466966,0.08233578822239154,0.09502183772545589,23.067132396052287,20.51146724776948,12.802270159734425,bending,-0.597867984375,0.018051171874999997,-0.6640224765625,-11.826037890625,15.89822678125,6.1664576640625,0.13324301787004778,0.17627093892977033,0.07221176054084885,15.455119140484271,35.44052401988862,21.782450583023124
-0.8489360703125,-0.256458296875,-0.37373350000000005,-5.4116245,25.5703911875,-4.2147633515625,0.11919860514021534,0.11348709553526024,0.17336101287493572,14.098316739460707,25.831891630106988,10.852782713423105,bending,-0.13745878125,0.005792601562500003,-0.74836353125,5.250930390624999,49.3712393203125,0.50544725,0.5076648337271468,0.1277845835285478,0.13309452927906076,19.249395112341702,45.284847933055644,16.762402634910078
-0.65891075,-0.30629920312500003,-0.6285534140625,2.46572490625,23.31542840625,-0.9398459453125,0.11618360760973383,0.0800167114714081,0.14696133213332682,8.522094908420197,21.357784009547434,8.32063918421905,bending,0.455579796875,-0.1344967265625,-0.8382168125,10.79511584375,35.2702118359375,7.6866145390625,0.2135072629231124,0.039505109938928765,0.04787601447386336,12.311869231274583,46.19618338584773,5.347869634936947
-0.5603752421875,-0.2776107734375,-0.7523250546875,-1.3818740468749997,1.7857551874999995,-2.0322798359374996,0.02807251649913892,0.03040156705301511,0.031265901142567894,9.25637521125057,16.76372954895719,9.489542869479292,bending,0.5417785859375001,-0.1096191328125,-0.8281955781250001,-2.2726056562500005,-4.640579,-5.692004828125,0.09911380978757062,0.11018024494288954,0.10440774980411752,17.89106128730371,14.048936008106127,19.65604310402903
-0.65237615625,-0.2718715703125,-0.6470184140625,-11.144160859374999,-21.781920250000002,-11.2094873515625,0.11253679851458546,0.030010854073409667,0.12988412665580873,9.78271444591912,25.906019181799127,8.56061353851278,bending,0.3235911953125,-0.0532398046875,-0.8382225000000001,-0.7939336484375001,-20.980356992187502,-33.585546359375,0.2386544061890205,0.10400481297040438,0.10671376533615742,19.004746201310006,21.8716469438429,19.695678376214182
-0.7826423437500001,-0.278471,-0.4960136796875,-7.671355984374999,-20.4277028828125,-7.232665671874999,0.07558668509704368,0.025700826746713167,0.07851487694487105,17.35037511417872,23.353018505733875,11.39737498075497,bending,0.09935953125000001,-0.0593033046875,-0.870870578125,1.5902518984375005,-17.168997765624997,-24.257658484375,0.14833443210858155,0.048328630512579136,0.06443424910855114,11.913582663368777,23.088947454880504,30.49279265556981
-0.8083324375000001,-0.2790565625,-0.4706077890625,2.7503963671875,15.302657585937501,2.6164053125,0.0455078346553611,0.07898879441945282,0.03271068753099559,18.79703559083976,23.254060291904707,10.527969004893938,bending,0.12415128125000001,-0.0289040078125,-0.8637542734375,-6.562232632812499,24.085044007812503,17.50039959375,0.12808853958802985,0.07212855905256904,0.07824972885542969,12.184356945567313,27.538302379220347,28.11556668475217
-0.6207542734375,-0.282009125,-0.6500416015624999,1.8339154687499992,34.99746168750001,-0.6217957265625,0.19568878150986171,0.09176814746752844,0.17431667480975468,13.798028550134347,21.1329295255925,10.982641681815432,bending,0.48209378124999996,0.021099062499999998,-0.74271965625,-5.9552189140625,36.81802586718751,20.90644728125,0.3059296478722569,0.06171130152353252,0.09051264061757311,10.364926986695563,21.84950793466065,18.929462266706565
-0.31916239843750005,-0.257028578125,-0.8696575312500001,-5.400657296875,23.361681664062502,-11.9085308828125,0.15142211307110576,0.06241350721637879,0.08385447413010716,6.836765120746261,20.58920733129619,8.005320241384961,bending,0.804733265625,0.043592453125,-0.615236296875,8.1019397578125,13.6694900234375,-7.5893398671875,0.06913381065849841,0.04811836358051962,0.07562339211189614,10.61456137515934,21.66242866718576,15.11807863835599
-0.18715473437500002,-0.2072429765625,-0.9257602500000002,-4.7597882109375,0.7958411640624999,-13.2775302890625,0.023965122240615172,0.025463306058108308,0.025920237188146324,4.332944002352959,8.559698657517437,5.472073139240392,bending,0.7515983671875,0.0354442421875,-0.6135712031249999,17.4865713203125,-8.6593623515625,-16.868590460937497,0.10319873875090478,0.0469836515603966,0.07986750382468931,9.050574813434714,16.257942837285093,8.874340477506518
-0.22933007031249997,-0.20652584375,-0.9132442578125001,1.0685919765625003,-10.2086062109375,-3.2672881015625004,0.06580756761142312,0.020593512924555125,0.024497240042276488,3.9428286956749448,5.945188988166104,8.050972930022915,bending,0.6260032421875,3.7968749999999483e-06,-0.72138978125,9.946822593750001,-13.430118,-5.494594265625,0.055408524897091346,0.032375410390822285,0.06871771459457436,11.648507393299809,10.211541782804577,11.06906079808324
-0.4165115859375,-0.245140140625,-0.8088760390624999,2.6440619453125,-29.3827040390625,3.14855559375,0.19015774972443347,0.046567019599599864,0.12776565942968557,13.16358863672685,17.46075874948423,7.0313934192267435,bending,0.5058288281250001,-0.032844515625,-0.822790140625,2.8038023671875,-21.46434665625,1.8119810546875001,0.1067650583375139,0.02664146330129784,0.06079204972222015,6.273132295079398,15.712120850197486,5.530033552216973
-0.741258671875,-0.258304640625,-0.4790382109375,9.301662,-36.4108069921875,2.4094580156250003,0.22552448312340823,0.05293739847442364,0.26262346045297197,18.099532945976513,25.249051967088338,8.786374780240095,bending,0.055095679687499996,-0.0630740546875,-0.8172969921875,1.839637609375,-43.9567542890625,3.9219853749999998,0.4239358944487503,0.04070588057950462,0.09089918289451067,7.655100013171735,24.90952154402149,7.86138295588913
-0.9272385078125,-0.2689686171875,-0.20695305468750003,27.963159828125,-14.742374046875,7.0171352890625,0.07025510133286604,0.057853556950670085,0.08384235398316253,17.971172336089744,28.05001171725267,9.17702735054609,bending,-0.430927265625,-0.0911865,-0.7405281015625,17.2834386171875,-38.958070578125,18.8503256484375,0.2575405959609953,0.06378051097058796,0.12350454990553002,20.78386413234078,29.612425718290154,15.245524775408501
-0.93573190625,-0.29319194531250004,-0.16309359375000002,40.133950820312506,6.821632171875001,5.8674809609375,0.07126218872646019,0.059410018315573916,0.036371444439574616,13.638659336439504,12.24122610453089,9.104556265349718,bending,-0.61344909375,-0.166095765625,-0.6788425390624999,41.0160990546875,-5.2423473828125,30.111311359375,0.1230409216764214,0.08515144644491467,0.11739993612923334,12.237268529814653,25.38479701548596,10.118449427137918
-0.923183453125,-0.3535480859375,-0.15682221875000002,22.1095073984375,11.9590754609375,-1.4796256250000002,0.07565109482727077,0.0865570231723407,0.06804740044268326,22.47116164959355,5.476348166123865,14.535494212221254,bending,-0.6779289296875,-0.2722111015625,-0.6238422421875001,21.1391433203125,7.5144762734375,23.14519753125,0.06344071161318371,0.15602440073643234,0.07759871505985703,29.980193695343285,15.126950978261137,11.142577400800509
-0.9182987109374999,-0.2981014609375,-0.191566484375,1.6779899609374997,4.5838354218749995,2.9401778515625,0.08486884158411244,0.1408436383816505,0.07638527362957025,9.779410667069168,7.579717481522146,17.772822173012642,bending,-0.6563167890624999,-0.15185925,-0.629859953125,-8.3665843359375,2.0284651953125,5.796432140625,0.08254211992136279,0.2251220827515805,0.08231944717938189,15.545359158906443,11.708202845327872,13.677191781361477
-0.9450454609375001,-0.2211475390625,-0.22620967187500002,-8.12387428125,-2.4132727578125,4.202842437500001,0.11358833086892776,0.09561155743607982,0.0709079705888227,13.302918126503329,10.638536857693097,14.67118693342691,bending,-0.6641426484375,-0.034976945312499994,-0.6549911875,-11.6090769609375,-0.4954338124999998,-9.378909539062501,0.09107888976199152,0.08611697605681597,0.06649530696100728,7.253455360403127,17.461780627755147,14.030902099960738
-0.9369793124999999,-0.22406958593749998,-0.25056078125000003,-44.088361046874994,-2.5024412734375,-12.531279828125,0.12612313890034135,0.12891068418788193,0.08949643469544397,34.79092230330688,13.90988809020913,20.232412077195715,bending,-0.633495390625,-0.046388625,-0.6832981171874999,-26.859282625,5.099773078125001,-26.7524703203125,0.10622494217411206,0.10429489477196889,0.06522267514592515,24.417959260943878,18.43675293003614,36.096017088644736
-0.8871822421875,-0.15851402343749998,-0.35026551562499997,-31.529424554687502,6.51931734375,-9.010791179687502,0.090307545038746,0.11840372698409395,0.09927030837300846,45.319738986603284,12.32233689511875,20.487465906835617,bending,-0.5062580937500001,0.06741715625,-0.7492294374999999,-16.620635718750002,9.591102132812502,-7.686137304687501,0.09603069617726591,0.10625376593014291,0.06635869623181738,32.93461902541468,8.367354046722248,45.25671054501539
-0.85324096875,-0.18727687499999998,-0.41508485937499995,26.3156873203125,1.1816025312500005,9.724139625,0.0262523697761775,0.07310381829499117,0.03955108363044272,20.94498308303247,14.417381573603373,8.993939109877115,bending,-0.46414379687499996,0.08727073437499999,-0.7805576484375001,21.587847710937503,-8.1424709453125,25.5069725390625,0.07144773537264618,0.07138874947429526,0.06859891629921432,16.394400336446324,17.26587053296487,8.98593442514441
-0.8819427578125001,-0.2989254453125,-0.305864359375,33.261297265625004,-5.6629176171874995,7.1039195859375,0.041464109646387616,0.07074992248623323,0.11202499896614995,20.840468631120586,12.600931271242136,9.972650354083747,bending,-0.5699786953125,-0.09068871875,-0.7141189453125001,28.8176523203125,-12.276172031249999,17.577170671875,0.10579649223875309,0.15450513125413434,0.08156079779823867,21.560366798586415,13.655738012717533,14.890351989375613
-0.8998451249999999,-0.384525296875,-0.1826534609375,6.3285827578125,-3.448009203125,1.2111662734375002,0.03650051838117492,0.07498698915043982,0.05971495125906474,22.814276827288115,9.943803550084906,7.093076749136728,bending,-0.6730556406250001,-0.25500680468750003,-0.6200256171875,3.664493171874999,-8.846282453125001,-1.8696784843749996,0.04275566945225835,0.09379196655364959,0.05505302634963745,29.517044628077247,9.646846980876617,14.580919919275159
-0.9197502187500001,-0.3637695234374999,-0.1457576953125,0.7696151953125001,-5.5828091328125,-1.6722678828124997,0.06671449573173115,0.09951615272972238,0.042863336756470104,18.166962451614292,5.582179366140326,19.303774668809073,bending,-0.7275791249999999,-0.21117974218750002,-0.5757656328125,-4.318714015625001,-9.5796580078125,-0.6523132812499999,0.05190588156363051,0.11251138146565867,0.049899902840684775,14.955390384345819,8.64546305145505,19.337892597086693
-0.9501400156250001,-0.31648065625,-0.108592953125,0.9307861015625,-2.8028486484375,-1.7323492968749998,0.06119626336786201,0.0682692990606126,0.04549260758046549,19.1624742610364,7.6470177885420645,19.329736550836795,bending,-0.7937374140625001,-0.1245365078125,-0.524866125,-3.107547484375,-1.2016295390624998,3.0355451015625,0.04840771269769393,0.07201734651418934,0.07083846032052557,15.14396385857268,12.624840695997907,17.662337114061742
-0.9409275078125,-0.30989648437500006,-0.111682890625,-16.8380729375,3.3078192890624996,1.204490625,0.041896792123081006,0.06484478678819179,0.058531681799040794,13.04540863490371,8.034528479511957,9.025313234282995,bending,-0.7703666953125,-0.0573425234375,-0.5277881718749999,-19.536017218749997,10.40506315625,-7.503032234375,0.08837882077021172,0.11298933117365689,0.07213401239994284,13.827259949999009,16.371585082712716,7.9504547201413915
-0.9290122734375,-0.2799129453125,-0.19986725781249998,-41.568276945312505,-2.513885375,-8.832454359375,0.059368957103212355,0.10269727696091051,0.08894316637834213,26.974232715533564,15.247734355816881,17.009103761184726,bending,-0.6536999140624999,0.0470066171875,-0.6417522890625,-33.865450421874996,14.993666765625,-35.1319291015625,0.10583704671002327,0.1278086354278269,0.08231940374929955,24.833490452851798,11.450816393366619,31.25715376607782
-0.921697625,-0.2934112578125,-0.22502136718750002,-40.1558852578125,-7.6861378515625,-14.6093361953125,0.0680664334589875,0.09707304945475248,0.07291297642291367,28.044906570771936,12.766161604199986,14.02649990185553,bending,-0.626344703125,-0.0307254453125,-0.6802921562500001,-30.8918943125,6.308078359375,-36.90147178125,0.0747463792059479,0.17575507102536428,0.06484281282260239,27.657978306327077,9.930099399976923,31.894422346099866
-0.9076596250000001,-0.2887993125,-0.251302765625,-5.4955478984375,0.6942748515624999,-3.9296147578125,0.04838029248722672,0.06430544940951616,0.07713642573154106,21.286203537193295,6.335699278254921,9.971299832719764,bending,-0.6180362890625,-0.03743360937499999,-0.6809864140624999,-1.7943382890625008,0.4982947890625,1.2192726796875,0.07117521118854991,0.15561121131716132,0.05885529156316093,23.377413630159555,6.451282328776974,21.178882420931245
-0.899063171875,-0.26307683593750003,-0.31868555468750004,24.374006929687503,11.631488203125,6.479739828125,0.031681353832797104,0.05048286477245808,0.04406458345148506,24.0332124044388,13.262871855159526,7.686452873300535,bending,-0.5870380703125,0.0633182578125,-0.7034111015625,24.627684156249998,2.7518270781250003,22.4766723984375,0.058489884856734606,0.0784686980273925,0.03400233632427761,27.097739181790843,10.21488372238695,19.973154922415063
-0.87140465625,-0.3531227421875,-0.2840747734375,53.862091382812494,17.889022164062503,24.951456242187504,0.04869602235440537,0.11329120849130879,0.06930748302342796,30.91471863712143,24.77053862057567,15.7584278067429,bending,-0.5445022734375,-0.1310081484375,-0.7233810234375,39.79110478125,2.9721258749999997,43.566225898437494,0.09557309217002655,0.19532226820756884,0.07740574156484886,32.859858380928486,19.866109270664325,26.82182883193146
-0.8939171171875,-0.3483867734375,-0.2383155703125,19.2379936015625,0.7433893281250004,12.847899359374999,0.09160430406554386,0.1304963518576702,0.052421101752292,59.073885764709836,27.756237605398166,29.634015533251247,bending,-0.6000804843750001,-0.2269897734375,-0.6884040859374999,9.577750523437498,-9.1223711953125,19.777297859375004,0.14088620392197052,0.096001053052887,0.10234267479566449,50.73383125837534,21.29806725397526,44.63698100746657
-0.9498462734374999,-0.2618293828125,-0.2083950234375,-63.98915769531249,-16.120433140625003,-12.686251875,0.09191953543658388,0.10341822815960056,0.05214367984810631,40.3926120124829,8.045563171796982,17.729271179373818,bending,-0.748132734375,-0.06724740625,-0.5789470390625,-60.653206796875,-8.0637927890625,-44.3463300078125,0.07025778248644872,0.10462024528527065,0.08582888802658667,46.8394091506155,12.72183605515828,32.06964083701148
-0.945983859375,-0.23155211718750002,-0.21729853125,-72.45206333593748,-5.540847671875,-11.182784304687502,0.0948677784272002,0.1021008968389449,0.07995664826946665,29.53238434550814,14.262943980853247,16.288806965630844,bending,-0.7942657734375,-0.1000747578125,-0.513649,-62.994000476562505,-4.259586078125,-63.399788328125,0.05212925779528084,0.1325486785233239,0.061189944002197995,36.99540965238388,7.559038408485941,13.939434903310348
-0.8910274375000001,-0.1421165390625,-0.333282484375,-24.276255375,5.3462979765625,-3.5290714687499998,0.09406080982754395,0.08406130207568688,0.10443142491146583,28.894482303315876,8.034179310591394,12.893272603832006,bending,-0.7530765546875,-0.2766742578125,-0.5128841953125,-16.2329666796875,-2.5095937500000005,-29.079435796875003,0.06966067146185623,0.08589724789732547,0.03726660184222683,18.664143239544135,8.677932202597187,30.334113877191992
-0.867900828125,-0.1076355,-0.3833790078125,19.771097984375,0.1292229531249998,3.0422209453125,0.14482732994253947,0.11517622880003679,0.054165879283394315,23.713327604987004,11.212226506942057,9.228063800269354,bending,-0.7269134843749999,-0.29661179687499994,-0.5396785859375,11.917113765625,12.5336642578125,27.292727664062504,0.08452274371671409,0.06918586449254256,0.06773620418024959,16.891906440227327,12.31686044774932,35.8369007997803
-0.8991775390625001,-0.23695377343750001,-0.2929439921875,43.0622078984375,3.477096484375,8.959769890625,0.1519319802638021,0.17712571122905077,0.09592798307034721,23.22384963021549,14.270037389275045,14.434113910858185,bending,-0.7220745156249999,-0.18039896093750002,-0.5878181640625001,31.769751234375,10.093211749999998,51.286218335937505,0.09143409595212515,0.09142051825401727,0.08203584642581341,26.757775661289543,16.05818211164451,36.12919021758249
-0.90901946875,-0.30201153125,-0.2510147265625,7.571219937499999,0.904560125,4.2934416484375,0.0773276597689184,0.10757291009093362,0.06731871347642863,44.67819846885281,13.90616459509764,15.470507339096933,bending,-0.6891422187499999,-0.0590076171875,-0.6291237187500001,3.103256414062499,1.9807813593749999,9.655475132812501,0.04741229564849643,0.08391108740289191,0.04545317892626382,44.107567976578,10.137047752957386,48.54414290560346
-0.931165703125,-0.2341194765625,-0.2409591796875,-8.5182186796875,-5.074977578125,-1.9206999453125002,0.057545282888335623,0.05993765640235961,0.04809404191599882,26.81414614394475,6.385602129560061,9.390908858717395,bending,-0.6800498984375001,0.009181984375,-0.6383896171875,-8.609771015625,-1.1978149218750003,-9.49716490625,0.04155795782021122,0.05398461045651331,0.03162459673195217,28.766166973750227,11.991773922802532,21.312032626022656
-0.9381523593750001,-0.2601910078125,-0.1995430078125,6.883620945312501,-1.205444203125,1.11675275,0.03982128357552171,0.08665498120540215,0.035345030700293115,17.160065814285264,5.8673440818316696,13.922211429112014,bending,-0.742473609375,-0.0466957265625,-0.566143015625,7.090091515625,-13.239383148437499,0.3867150234375001,0.0800515045616656,0.09495188025419261,0.08510273080585562,15.477303804480238,13.10759657604916,17.79893963948452
-0.931345015625,-0.286207203125,-0.19351194531250002,-4.91428340625,-0.9651183359375,-1.5730855703125,0.02721008941955587,0.07015030832482956,0.018257562456130486,12.630195543422591,6.282972109751593,12.397865092625375,bending,-0.8124409296875,-0.17572785156249998,-0.4746512734375,-11.390208453125002,-7.521152296875001,-19.5369710859375,0.040137231075749215,0.08574134937353806,0.041838468326422046,11.790513417999735,14.269065815875162,20.581397801681465
